3.500000000000000333e-01,2.846859395503997803e-01,2.927816510200500488e-01,2.732837498188018799e-01,2.416888624429702759e-01,2.294007837772369385e-01,1.738829165697097778e-01,1.587380915880203247e-01,1.237516924738883972e-01
3.599999999999999867e-01,2.957049012184143066e-01,3.026331067085266113e-01,2.826155722141265869e-01,2.487978488206863403e-01,2.338318377733230591e-01,1.781472563743591309e-01,1.595952808856964111e-01,1.238476186990737915e-01
3.699999999999999956e-01,3.067728877067565918e-01,3.122845590114593506e-01,2.917942702770233154e-01,2.556031644344329834e-01,2.382664680480957031e-01,1.821410208940505981e-01,1.612643599510192871e-01,1.246216744184494019e-01
3.800000000000000044e-01,3.150777220726013184e-01,3.194957673549652100e-01,2.986681163311004639e-01,2.606820762157440186e-01,2.416113317012786865e-01,1.851383894681930542e-01,1.625282913446426392e-01,1.252241879701614380e-01
3.900000000000000133e-01,3.233825564384460449e-01,3.267070055007934570e-01,3.055420219898223877e-01,2.657610476016998291e-01,2.449562251567840576e-01,1.881357729434967041e-01,1.637922078371047974e-01,1.258266866207122803e-01
4.000000000000000222e-01,3.316874206066131592e-01,3.339182436466217041e-01,3.124158978462219238e-01,2.708400189876556396e-01,2.483011037111282349e-01,1.911331564188003540e-01,1.650561392307281494e-01,1.264292001724243164e-01
4.100000000000000311e-01,3.399922549724578857e-01,3.411294221878051758e-01,3.192897439002990723e-01,2.759189307689666748e-01,2.516459822654724121e-01,1.941305249929428101e-01,1.663200706243515015e-01,1.270317137241363525e-01
4.199999999999999845e-01,3.482970893383026123e-01,3.483406603336334229e-01,3.261636197566986084e-01,2.809978723526000977e-01,2.549908459186553955e-01,1.971278935670852661e-01,1.675840020179748535e-01,1.276342272758483887e-01
4.299999999999999933e-01,3.566019535064697266e-01,3.555518984794616699e-01,3.330374956130981445e-01,2.860768437385559082e-01,2.583357393741607666e-01,2.001252770423889160e-01,1.688479185104370117e-01,1.282367408275604248e-01
4.400000000000000022e-01,3.651443719863891602e-01,3.632072210311889648e-01,3.403140604496002197e-01,2.912116944789886475e-01,2.620658874511718750e-01,2.032043039798736572e-01,1.703249067068099976e-01,1.293230354785919189e-01
4.500000000000000111e-01,3.739708662033081055e-01,3.713936805725097656e-01,3.480721712112426758e-01,2.964134514331817627e-01,2.662567496299743652e-01,2.063809484243392944e-01,1.720566749572753906e-01,1.309878975152969360e-01
4.600000000000000200e-01,3.827973604202270508e-01,3.795801103115081787e-01,3.558302521705627441e-01,3.016151785850524902e-01,2.704476118087768555e-01,2.095576077699661255e-01,1.737884432077407837e-01,1.326527595520019531e-01
4.700000000000000289e-01,3.916238546371459961e-01,3.877665400505065918e-01,3.635883629322052002e-01,3.068169355392456055e-01,2.746384739875793457e-01,2.127342522144317627e-01,1.755202114582061768e-01,1.343176215887069702e-01
4.799999999999999822e-01,4.004503488540649414e-01,3.959529697895050049e-01,3.713464438915252686e-01,3.120186626911163330e-01,2.788293063640594482e-01,2.159109115600585938e-01,1.772519797086715698e-01,1.359824836254119873e-01
4.899999999999999911e-01,4.091491699218750000e-01,4.040983021259307861e-01,3.789655566215515137e-01,3.172842264175415039e-01,2.828437387943267822e-01,2.192042469978332520e-01,1.789066493511199951e-01,1.375978142023086548e-01
5.000000000000000000e-01,4.176838099956512451e-01,4.121907353401184082e-01,3.864059150218963623e-01,3.226318061351776123e-01,2.866313457489013672e-01,2.226475328207015991e-01,1.804621964693069458e-01,1.391495019197463989e-01
5.100000000000000089e-01,4.262184500694274902e-01,4.202831387519836426e-01,3.938462436199188232e-01,3.279793858528137207e-01,2.904189527034759521e-01,2.260908186435699463e-01,1.820177435874938965e-01,1.407011747360229492e-01
5.200000000000000178e-01,4.335581064224243164e-01,4.272357821464538574e-01,4.000465273857116699e-01,3.326273560523986816e-01,2.937726080417633057e-01,2.290787249803543091e-01,1.834510564804077148e-01,1.419942229986190796e-01
5.300000000000000266e-01,4.380860626697540283e-01,4.315009415149688721e-01,4.032213091850280762e-01,3.356574773788452148e-01,2.961607873439788818e-01,2.310113459825515747e-01,1.846513450145721436e-01,1.426547467708587646e-01
5.400000000000000355e-01,4.426140487194061279e-01,4.357661604881286621e-01,4.063961207866668701e-01,3.386875987052917480e-01,2.985490262508392334e-01,2.329439967870712280e-01,1.858516335487365723e-01,1.433152854442596436e-01
5.500000000000000444e-01,4.481342732906341553e-01,4.409660995006561279e-01,4.102668762207031250e-01,3.423820734024047852e-01,3.014605641365051270e-01,2.353002727031707764e-01,1.873149871826171875e-01,1.441202312707901001e-01
5.600000000000000533e-01,4.547180533409118652e-01,4.471679627895355225e-01,4.148836135864257812e-01,3.467886447906494141e-01,3.049331307411193848e-01,2.381106317043304443e-01,1.890603154897689819e-01,1.450799703598022461e-01
5.700000000000000622e-01,4.613018035888671875e-01,4.533698260784149170e-01,4.195003509521484375e-01,3.511952161788940430e-01,3.084056675434112549e-01,2.409209907054901123e-01,1.908056437969207764e-01,1.460397094488143921e-01
5.799999999999999600e-01,4.678855836391448975e-01,4.595717191696166992e-01,4.241170585155487061e-01,3.556018173694610596e-01,3.118782043457031250e-01,2.437313497066497803e-01,1.925509870052337646e-01,1.469994485378265381e-01
5.899999999999999689e-01,4.752945303916931152e-01,4.665431380271911621e-01,4.293029010295867920e-01,3.605521321296691895e-01,3.157931864261627197e-01,2.468935698270797729e-01,1.945203542709350586e-01,1.480875313282012939e-01
5.999999999999999778e-01,4.844270050525665283e-01,4.751218259334564209e-01,4.356774091720581055e-01,3.666382133960723877e-01,3.206322193145751953e-01,2.507907152175903320e-01,1.969576478004455566e-01,1.494437307119369507e-01
6.099999999999999867e-01,4.935594201087951660e-01,4.837004840373992920e-01,4.420518577098846436e-01,3.727242648601531982e-01,3.254712522029876709e-01,2.546878457069396973e-01,1.993949264287948608e-01,1.507999300956726074e-01
6.199999999999999956e-01,5.026918053627014160e-01,4.922791123390197754e-01,4.484263062477111816e-01,3.788102865219116211e-01,3.303102552890777588e-01,2.585849463939666748e-01,2.018321901559829712e-01,1.521560996770858765e-01
6.300000000000000044e-01,5.118242502212524414e-01,5.008577704429626465e-01,4.548007547855377197e-01,3.848963081836700439e-01,3.351492881774902344e-01,2.624820470809936523e-01,2.042694687843322754e-01,1.535122990608215332e-01
6.400000000000000133e-01,5.209566354751586914e-01,5.094364285469055176e-01,4.611752331256866455e-01,3.909823298454284668e-01,3.399882912635803223e-01,2.663791775703430176e-01,2.067067474126815796e-01,1.548684835433959961e-01
6.500000000000000222e-01,5.300890803337097168e-01,5.180150866508483887e-01,4.675496816635131836e-01,3.970683813095092773e-01,3.448273539543151855e-01,2.702763080596923828e-01,2.091440409421920776e-01,1.562246680259704590e-01
6.600000000000000311e-01,5.396158695220947266e-01,5.269644260406494141e-01,4.741993546485900879e-01,4.034168422222137451e-01,3.498748838901519775e-01,2.743414044380187988e-01,2.116861641407012939e-01,1.576398164033889771e-01
6.700000000000000400e-01,5.533115863800048828e-01,5.389268398284912109e-01,4.829867184162139893e-01,4.114426374435424805e-01,3.574500083923339844e-01,2.801924943923950195e-01,2.148857712745666504e-01,1.599117964506149292e-01
6.800000000000000488e-01,5.670052766799926758e-01,5.507082939147949219e-01,4.916705191135406494e-01,4.192796945571899414e-01,3.650736808776855469e-01,2.860127091407775879e-01,2.180428653955459595e-01,1.622385680675506592e-01
6.900000000000000577e-01,5.818862318992614746e-01,5.635721087455749512e-01,5.024260282516479492e-01,4.286275804042816162e-01,3.729980587959289551e-01,2.915381193161010742e-01,2.227244079113006592e-01,1.649810075759887695e-01
7.000000000000000666e-01,5.978498458862304688e-01,5.773871541023254395e-01,5.139933824539184570e-01,4.387139081954956055e-01,3.815194666385650635e-01,2.974712848663330078e-01,2.278112173080444336e-01,1.679146140813827515e-01
7.099999999999999645e-01,6.109604239463806152e-01,5.889471769332885742e-01,5.240223407745361328e-01,4.478353261947631836e-01,3.887032568454742432e-01,3.024027645587921143e-01,2.327599227428436279e-01,1.700853407382965088e-01
7.199999999999999734e-01,6.248141527175903320e-01,6.012097001075744629e-01,5.346761941909790039e-01,4.575469493865966797e-01,3.964804708957672119e-01,3.078939914703369141e-01,2.379617691040039062e-01,1.725327670574188232e-01
7.299999999999999822e-01,6.404218077659606934e-01,6.148734092712402344e-01,5.468089580535888672e-01,4.680558443069458008e-01,4.053248465061187744e-01,3.143914043903350830e-01,2.431161403656005859e-01,1.757462918758392334e-01
7.399999999999999911e-01,6.562067270278930664e-01,6.286730170249938965e-01,5.590873956680297852e-01,4.786381125450134277e-01,4.142562150955200195e-01,3.209547996520996094e-01,2.482755333185195923e-01,1.790238767862319946e-01
7.500000000000000000e-01,6.701987385749816895e-01,6.408991813659667969e-01,5.699652433395385742e-01,4.879977405071258545e-01,4.221854805946350098e-01,3.267909884452819824e-01,2.528255283832550049e-01,1.819563806056976318e-01
7.600000000000000089e-01,6.789722442626953125e-01,6.485456824302673340e-01,5.767666101455688477e-01,4.937987327575683594e-01,4.271982312202453613e-01,3.305106759071350098e-01,2.556018531322479248e-01,1.838845610618591309e-01
7.700000000000000178e-01,6.877456903457641602e-01,6.561921834945678711e-01,5.835679769515991211e-01,4.995997548103332520e-01,4.322109818458557129e-01,3.342303335666656494e-01,2.583781778812408447e-01,1.858127415180206299e-01
7.800000000000000266e-01,6.977895498275756836e-01,6.649459600448608398e-01,5.913541913032531738e-01,5.062406063079833984e-01,4.379496574401855469e-01,3.384887278079986572e-01,2.615563273429870605e-01,1.880203187465667725e-01
7.900000000000000355e-01,7.089498043060302734e-01,6.746726036071777344e-01,6.000059247016906738e-01,5.136194825172424316e-01,4.443262517452239990e-01,3.432205617427825928e-01,2.650875747203826904e-01,1.904734671115875244e-01
8.000000000000000444e-01,7.174202203750610352e-01,6.820268630981445312e-01,6.066826581954956055e-01,5.191395878791809082e-01,4.491550922393798828e-01,3.469250202178955078e-01,2.675060629844665527e-01,1.923951357603073120e-01
8.100000000000000533e-01,7.246943116188049316e-01,6.883988380432128906e-01,6.124926805496215820e-01,5.238479375839233398e-01,4.533631801605224609e-01,3.501861095428466797e-01,2.694965302944183350e-01,1.940876990556716919e-01
8.200000000000000622e-01,7.342023849487304688e-01,6.967875957489013672e-01,6.200565099716186523e-01,5.301043987274169922e-01,4.589296579360961914e-01,3.544865548610687256e-01,2.722410559654235840e-01,1.962630152702331543e-01
8.300000000000000711e-01,7.466207146644592285e-01,7.076623439788818359e-01,6.294907331466674805e-01,5.379836559295654297e-01,4.661194384098052979e-01,3.599693179130554199e-01,2.758394181728363037e-01,1.990929692983627319e-01
8.399999999999999689e-01,7.576120495796203613e-01,7.175079584121704102e-01,6.389859914779663086e-01,5.468497276306152344e-01,4.735066890716552734e-01,3.658301830291748047e-01,2.801970243453979492e-01,2.020023167133331299e-01
8.499999999999999778e-01,7.682089805603027344e-01,7.270636558532714844e-01,6.483671069145202637e-01,5.557254552841186523e-01,4.808064401149749756e-01,3.716422617435455322e-01,2.846227288246154785e-01,2.048839777708053589e-01
8.599999999999999867e-01,7.791647315025329590e-01,7.369427680969238281e-01,6.580662727355957031e-01,5.649020075798034668e-01,4.883533120155334473e-01,3.776511847972869873e-01,2.891979813575744629e-01,2.078631818294525146e-01
8.699999999999999956e-01,7.903048396110534668e-01,7.469880580902099609e-01,6.679288148880004883e-01,5.742329359054565430e-01,4.960271418094635010e-01,3.837612569332122803e-01,2.938500642776489258e-01,2.108925133943557739e-01
8.800000000000000044e-01,8.014448881149291992e-01,7.570332288742065430e-01,6.777912378311157227e-01,5.835639238357543945e-01,5.037009119987487793e-01,3.898713290691375732e-01,2.985021471977233887e-01,2.139218300580978394e-01
8.900000000000000133e-01,8.125848770141601562e-01,7.670784592628479004e-01,6.876537799835205078e-01,5.928949117660522461e-01,5.113747119903564453e-01,3.959813714027404785e-01,3.031542003154754639e-01,2.169511318206787109e-01
9.000000000000000222e-01,8.240355253219604492e-01,7.774002552032470703e-01,6.977995634078979492e-01,6.024906635284423828e-01,5.192612409591674805e-01,4.022638201713562012e-01,3.079291284084320068e-01,2.200639247894287109e-01
9.100000000000000311e-01,8.353722095489501953e-01,7.876102328300476074e-01,7.078070640563964844e-01,6.119504570960998535e-01,5.270761251449584961e-01,4.084893763065338135e-01,3.126370310783386230e-01,2.231687009334564209e-01
9.200000000000000400e-01,8.452305793762207031e-01,7.963864803314208984e-01,7.160723209381103516e-01,6.197062730789184570e-01,5.339524745941162109e-01,4.139668047428131104e-01,3.165095448493957520e-01,2.261347472667694092e-01
9.300000000000000488e-01,8.550890088081359863e-01,8.051627278327941895e-01,7.243375182151794434e-01,6.274621486663818359e-01,5.408288240432739258e-01,4.194442033767700195e-01,3.203821182250976562e-01,2.291007637977600098e-01
9.400000000000000577e-01,8.652316927909851074e-01,8.142054080963134766e-01,7.327842712402343750e-01,6.354361772537231445e-01,5.479036569595336914e-01,4.250683784484863281e-01,3.244077563285827637e-01,2.321286797523498535e-01
9.500000000000000666e-01,8.758437633514404297e-01,8.236829042434692383e-01,7.415580749511718750e-01,6.437729597091674805e-01,5.553063154220581055e-01,4.309401512145996094e-01,3.286675810813903809e-01,2.352703809738159180e-01
9.599999999999999645e-01,8.864647746086120605e-01,8.331686258316040039e-01,7.503388524055480957e-01,6.521167159080505371e-01,5.627152323722839355e-01,4.368168115615844727e-01,3.329313993453979492e-01,2.384145557880401611e-01
9.699999999999999734e-01,8.970857858657836914e-01,8.426542878150939941e-01,7.591196298599243164e-01,6.604604721069335938e-01,5.701241493225097656e-01,4.426934719085693359e-01,3.371951878070831299e-01,2.415587306022644043e-01
9.799999999999999822e-01,9.077180624008178711e-01,8.521529436111450195e-01,7.679284811019897461e-01,6.688143014907836914e-01,5.775421261787414551e-01,4.485889673233032227e-01,3.414469361305236816e-01,2.447118759155273438e-01
9.899999999999999911e-01,9.183802604675292969e-01,8.616862893104553223e-01,7.768120765686035156e-01,6.771950125694274902e-01,5.849839448928833008e-01,4.545349478721618652e-01,3.456665575504302979e-01,2.478889971971511841e-01
